Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;03/2025;7.157.637;5.077.493;1.212.992;5.815.030;2.238.592;1.342.608;51.336;0;36
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;03/2025;7.117.744;3.248.178;2.887.852;5.971.953;4.035.608;1.145.790;27.513;0;23
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;03/2025;6.489.254;2.877.758;1.790.917;5.556.589;5.207.865;932.665;407;8;0
WARREN;52333;n2;S4;C;2;PORTO ALEGRE;RS;03/2025;6.481.948;0;67.683;6.414.607;6.364.116;67.341;2.813;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;03/2025;6.126.303;3.831.346;78.877;5.444.801;4.454.395;681.502;43.390;0;59
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;03/2025;6.104.641;5.758.675;0;4.819.669;4.611.734;1.284.972;17.257;2;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;03/2025;6.052.629;3.918.462;448.430;4.995.504;4.485.817;1.057.125;60.463;0;41
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;S4;I;3;PORTO ALEGRE;RS;03/2025;6.007.099;4.934.551;279.080;4.794.386;1.031.069;1.212.713;39.695;2;0
NEON;52285;n1;S4;C;2;SAO PAULO;SP;03/2025;5.966.287;2.439.876;1.921.482;5.025.532;4.882.842;940.756;20.826;4;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;03/2025;5.905.517;4.376.128;322.610;4.592.662;1.250.376;1.312.854;53.092;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;03/2025;5.842.113;1.730.711;3.340.405;4.623.329;3.996.164;1.218.784;69.751;0;21
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;03/2025;5.839.463;3.882.208;684.932;5.112.537;2.620.852;726.926;-14.722;0;32
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;03/2025;5.768.724;1;3.444.993;5.399.931;0;368.793;17.537;0;0
FISERV DO BRASIL  INSTITUIÇÃO DE PAGAMENTO LTDA;4962772;n4;S4;C;3;SAO PAULO;SP;03/2025;5.703.767;0;20.969;4.572.582;1.341.250;1.131.186;-23.009;1;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;03/2025;5.660.430;50.059;1.046.459;5.445.743;3.521.634;214.688;237;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;33416108;b3C;S4;I;2;GOIANIA;GO;03/2025;5.634.974;115.620;3.335.184;4.919.625;0;715.348;25.034;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;03/2025;5.496.183;3.070.959;174.467;3.947.950;3.422.175;1.548.234;79.794;0;35
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37442605;b3S;S4;I;2;COLIDER;MT;03/2025;5.453.312;3.425.539;1.417.890;4.694.268;2.898.541;759.043;23.509;0;50
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;03/2025;5.384.718;3.151.136;391.910;4.424.060;2.525.697;960.659;-44.534;2;0
BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;92934215;n4;S2;C;1;PORTO ALEGRE;RS;03/2025;5.361.877;14.622;1.301.336;2.684.123;215.353;2.677.754;92.655;1;0
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES;87795639;b3S;S4;I;2;MARAU;RS;03/2025;5.309.676;2.925.647;1.632.688;4.801.104;3.377.254;508.572;20.737;0;58
NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;20855875;n4;S4;C;2;SAO PAULO;SP;03/2025;5.247.147;2.742.490;346.692;4.897.656;1.134.255;349.491;-18.690;1;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;03/2025;5.171.838;2.972.595;72.253;4.546.784;4.168.274;625.054;38.499;0;96
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;03/2025;5.148.486;3.869.414;82.303;4.469.418;3.120.949;679.068;29.602;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;03/2025;5.058.428;2.651.525;1.663.506;4.353.050;2.506.071;705.378;-3.583;0;33
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;S4;I;3;SAO PAULO;SP;03/2025;4.995.510;1.829.559;367.066;3.870.042;3.608.465;1.125.468;34.955;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;03/2025;4.963.504;2.662.214;116.600;3.429.255;3.198.774;1.534.249;44.264;0;51
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;87733770;b3S;S4;I;2;RODEIO BONITO;RS;03/2025;4.957.094;3.370.698;1.170.597;4.358.447;3.113.676;598.646;4.415;0;65
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES;90497256;b3S;S4;I;2;PELOTAS;RS;03/2025;4.918.780;2.375.662;1.142.793;4.347.211;3.048.921;571.569;37.414;0;38
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;03/2025;4.778.019;2.791.497;1.286.783;4.393.155;3.261.562;384.863;-14.183;0;42
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;I;2;TAPEJARA;RS;03/2025;4.740.261;3.456.508;873.500;4.224.928;2.260.268;515.333;21.752;0;39
COOPERATIVA CENTRAL DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL BRASIL;7202627;b3C;S4;I;2;CHAPECO;SC;03/2025;4.736.093;58.835;1.307.746;4.448.921;2.635.843;287.172;2.910;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2025;4.725.258;0;2.165.414;3.498.078;0;1.227.180;754;0;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;03/2025;4.627.805;2.529.987;1.541.287;4.104.328;3.451.943;523.477;33.874;0;37
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;03/2025;4.546.457;3.250.912;926.746;4.116.278;2.486.430;430.179;10.088;0;34
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2025;4.527.912;41.994;1.551.049;4.411.692;401.781;116.220;5.451;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;03/2025;4.477.019;2.853.701;53.180;4.008.892;3.184.580;468.127;34.255;0;42
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG - SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;03/2025;4.449.159;2.751.848;962.212;3.839.001;2.644.328;610.158;20.769;0;48
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;03/2025;4.444.617;2.260.033;342.789;3.576.603;3.289.246;868.014;53.317;0;41
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;03/2025;4.418.186;3.009.376;70.780;3.670.316;2.849.633;747.870;43.008;0;48
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;03/2025;4.383.985;103.994;1.024.787;4.125.623;27.868;258.362;7.545;0;0
BANCO TRIANGULO S.A.;17351180;b1;S4;C;2;UBERLANDIA;MG;03/2025;4.374.744;1.727.297;224.844;3.855.043;2.453.671;519.700;8.329;2;0
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;03/2025;4.314.778;596.570;278.233;3.797.795;2.659.093;516.982;29.638;13;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG;87853206;b3S;S4;I;2;TEUTONIA;RS;03/2025;4.260.777;2.366.162;1.425.712;3.654.636;2.843.045;606.142;26.403;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;03/2025;4.254.618;3.221.648;525.876;3.764.579;1.733.178;490.039;-27.432;0;22
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b1;S4;C;3;SAO PAULO;SP;03/2025;4.233.530;2.945.002;0;3.763.908;3.576.119;469.622;-23.639;2;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;03/2025;4.231.935;2.427.399;1.528.584;809.544;686.093;3.422.391;43.467;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;03/2025;4.215.444;3.078.641;722.080;3.725.990;2.331.694;489.454;10.497;0;45
GENIAL;51839;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2025;4.157.299;634.777;2.166.531;3.930.111;2.917.408;227.188;-7.311;11;2
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;b1;S4;I;3;PORTO ALEGRE;RS;03/2025;4.070.494;3.383.094;112.262;3.820.847;3.696.008;249.647;-836;2;1
PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.;10878448;n4;;I;3;SAO PAULO;SP;03/2025;4.028.581;0;630.485;3.485.270;256.209;543.311;15.162;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA;87733077;b3S;S4;I;2;ITAQUI;RS;03/2025;4.013.918;2.220.739;1.423.067;3.415.697;2.237.712;598.221;18.934;0;23
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI ORIGENS RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;03/2025;4.006.990;2.027.989;1.286.250;3.634.617;3.161.334;372.373;25.731;0;29
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG;89990501;b3S;S4;I;2;IBIRAIARAS;RS;03/2025;3.976.867;2.351.115;1.196.838;3.356.467;2.307.280;620.400;27.181;0;40
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;S4;I;2;LAJEADO;RS;03/2025;3.959.017;1.791.825;1.277.944;3.386.810;2.875.734;572.208;40.848;0;34
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;03/2025;3.926.521;2.103.158;1.448.728;3.525.676;2.683.872;400.845;21.356;0;41
BANCO LUSO BRASILEIRO S.A.;59118133;b1;S4;I;3;SAO PAULO;SP;03/2025;3.897.155;2.835.034;7.300;3.606.992;3.248.613;290.163;7.568;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;03/2025;3.892.621;2.459.895;1.061.133;3.368.814;2.967.804;523.807;34.929;0;36
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2025;3.840.304;1.896.827;85.657;3.396.616;3.160.692;443.688;21.622;0;21
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;S4;C;1;CURITIBA;PR;03/2025;3.832.419;1.669.679;2.076.124;831.613;544.965;3.000.806;48.894;2;0
COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS;31804966;b3S;S5;I;2;SANTA MARIA DE JETIBA;ES;03/2025;3.829.776;1.991.235;243.707;3.275.642;2.950.369;554.134;38.502;0;26
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO;2282709;b3S;S5;I;2;ANAPOLIS;GO;03/2025;3.777.111;2.277.934;39.902;3.437.800;2.923.671;339.311;29.261;0;57
BMW;51420;n1;S4;C;3;SAO PAULO;SP;03/2025;3.766.791;3.577.165;0;3.113.445;2.965.259;653.345;22.018;4;0
BANCO RODOBENS S.A.;33603457;b1;S4;C;2;SAO PAULO;SP;03/2025;3.728.901;2.463.683;342.908;3.005.156;2.847.030;723.746;15.829;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;90729369;b3S;S4;I;2;IJUI;RS;03/2025;3.727.955;2.079.764;1.150.816;3.159.992;2.214.156;567.963;5.801;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO IGUAÇU - SICREDI IGUAÇU PR/SC E REGIÃO METROPOLITANA DE CAMPINAS/SP;84974278;b3S;S4;I;2;SAO JOAO;PR;03/2025;3.718.709;2.135.738;735.411;3.250.564;2.312.282;468.145;22.792;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S4;I;2;JOAO PESSOA;PB;03/2025;3.714.614;1.968.899;1.148.141;3.137.267;2.705.871;577.347;24.108;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;03/2025;3.702.920;2.554.176;718.678;3.148.414;1.842.509;554.506;15.481;0;46
QI;52395;n1;S4;C;3;SAO PAULO;SP;03/2025;3.596.333;190.672;625.138;2.423.115;2.082.297;1.173.218;62.562;6;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S4;I;2;GOIANIA;GO;03/2025;3.585.316;1.863.063;58.719;3.096.799;2.684.537;488.517;12.129;0;13
COOPERFORTE COOPERATIVA DE CRÉDITO E INVESTIMENTOS LTDA;1658426;b3S;S5;I;2;BRASILIA;DF;03/2025;3.514.145;2.153.524;890.313;2.718.835;2.649.981;795.310;27.998;0;3
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;03/2025;3.460.162;2.398.663;781.750;2.365.281;2.219.625;1.094.881;15.833;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;03/2025;3.446.527;2.133.560;777.038;3.070.076;2.165.238;376.450;11.256;0;36
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;S4;I;2;MARIOPOLIS;PR;03/2025;3.437.689;2.162.289;827.025;3.081.111;2.140.006;356.578;5.966;0;47
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC/MG;87781530;b3S;S4;I;2;PASSO FUNDO;RS;03/2025;3.431.429;2.238.654;838.688;3.019.611;2.192.369;411.818;13.612;0;35
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;03/2025;3.420.027;2.501.001;187.599;2.548.417;2.434.000;871.610;12.023;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;03/2025;3.340.124;1.769.136;1.125.338;3.045.839;2.439.844;294.285;11.542;0;27
COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO;74114042;b3S;S5;I;2;ITAJAI;SC;03/2025;3.290.410;1.917.483;50.874;2.980.563;2.792.831;309.847;15.952;0;26
ABN AMRO;52302;b1;S4;C;3;SAO PAULO;SP;03/2025;3.267.427;0;717.889;2.652.981;1.308.948;614.446;9.599;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S4;I;2;CAMPO GRANDE;MS;03/2025;3.263.660;2.215.381;797.666;2.886.204;1.532.981;377.456;-7.282;0;23
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB CREDIAUC;78840071;b3S;S5;I;2;CONCORDIA;SC;03/2025;3.255.460;1.904.577;51.851;2.857.892;2.219.584;397.567;18.310;0;32
SHPP BRASIL INSTITUIÇÃO DE PAGAMENTO E SERVIÇOS DE PAGAMENTOS LTDA.;38372267;n4;S4;C;3;SAO PAULO;SP;03/2025;3.190.767;0;786.639;3.002.952;772.173;187.815;-9.241;1;0
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;75847;b3S;S5;I;2;CRICIUMA;SC;03/2025;3.170.205;1.642.808;55.061;2.882.927;2.700.103;287.278;10.347;0;19
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA, CIRCUITO DO OURO, GRANDE BH E RIO GRANDE DO NORTE LTDA. -  SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;03/2025;3.155.454;1.683.103;114.183;2.747.353;2.604.639;408.100;33.651;0;33
DMCARD;52357;n1;S4;C;2;SAO JOSE DOS CAMPOS;SP;03/2025;3.119.011;1.730.869;108.326;2.610.629;1.490.326;508.381;-92.437;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES - SICREDI RAÍZES RS/SC/MG;88099247;b3S;S4;I;2;CAMPO NOVO;RS;03/2025;3.091.964;1.934.869;811.545;2.549.786;1.768.057;542.178;16.298;0;44
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42873828;b3S;S4;I;2;GUAXUPE;MG;03/2025;3.075.380;859.823;102.470;2.449.291;2.129.958;626.089;35.737;0;27
MONEY PLUS;52137;n1;S5;C;2;SAO PAULO;SP;03/2025;3.061.518;107.221;0;2.671.500;2.411.822;390.019;92.183;4;0
COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG;87510475;b3S;S4;I;2;TAPERA;RS;03/2025;3.036.567;2.175.736;624.177;2.669.284;1.180.939;367.284;117;0;27
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;S5;I;2;PORTO ALEGRE;RS;03/2025;2.996.786;1.692.800;55.541;2.654.698;2.433.073;342.087;9.480;0;36
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG;87900601;b3S;S4;I;2;SOLEDADE;RS;03/2025;2.992.627;2.214.725;407.587;2.568.574;1.555.360;424.053;20.080;0;30
CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA;4670195;n4;S4;C;2;BARUERI;SP;03/2025;2.986.518;2.408.135;51.317;2.572.211;416;414.307;26.798;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP/RJ;7206072;b3S;S4;I;2;ARAPOTI;PR;03/2025;2.975.386;1.912.073;547.987;2.665.017;1.761.142;310.368;22.006;0;28
MAGALUPAY INSTITUIÇÃO DE PAGAMENTO S.A.;13884775;n4;S5;C;2;BARUERI;SP;03/2025;2.957.835;162;163.436;2.521.060;135.901;436.775;14.034;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA;26549311;b3S;S4;I;2;RONDONOPOLIS;MT;03/2025;2.898.322;1.749.912;676.256;2.549.854;1.636.294;348.468;13.669;0;25
ANDBANK;51949;b1;S4;C;3;SAO PAULO;SP;03/2025;2.889.786;1.578.993;265.637;2.542.353;2.448.679;347.434;-3.023;4;2
OURIBANK S.A. BANCO MÚLTIPLO;78632767;b1;S4;I;2;SAO PAULO;SP;03/2025;2.886.149;700.067;590.455;2.652.367;1.329.045;233.781;39.197;2;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;03/2025;2.864.108;1.321.291;59.075;2.475.806;2.146.905;388.302;22.280;0;31
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33022690;b3S;S4;I;2;ARAPUTANGA;MT;03/2025;2.846.534;2.081.252;395.939;2.532.205;1.312.664;314.329;-13.320;0;36
BANCO KDB DO BRASIL S.A.;7656500;b1;S4;I;3;SAO PAULO;SP;03/2025;2.843.764;311.461;2.309.124;2.349.032;2.244.659;494.732;9.489;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;S4;I;2;TOLEDO;PR;03/2025;2.835.267;1.961.972;538.853;2.512.268;1.591.720;322.999;2.452;0;24
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;03/2025;2.830.751;2.025.875;31.563;2.509.778;1.461.894;320.974;13.004;0;10
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S4;I;2;PRUDENTOPOLIS;PR;03/2025;2.809.894;1.894.435;554.465;2.456.759;1.451.289;353.135;11.985;0;37
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;03/2025;2.740.995;5.292;934.542;2.550.733;0;190.262;7.211;0;2
ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.;14796606;n4;;I;3;SAO PAULO;SP;03/2025;2.707.898;0;301.298;2.123.800;46.051;584.099;19.051;1;0
COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;03/2025;2.706.603;1.580.616;50.320;2.411.294;2.303.043;295.310;11.201;0;28
INTER PAG INSTITUIÇÃO DE PAGAMENTO S.A.;22177858;n4;S3;C;2;BELO HORIZONTE;MG;03/2025;2.696.504;0;1.734.877;638.833;0;2.057.671;21.871;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;03/2025;2.690.032;1.820.767;534.765;2.451.118;1.542.437;238.913;-2.062;0;29
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ;79086997;b3S;S4;I;2;CAMBARA;PR;03/2025;2.660.353;1.836.683;370.337;2.437.882;1.674.374;222.471;9.422;0;42
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONFIANÇA - SICREDI CONFIANÇA;89049738;b3S;S4;I;2;TRES DE MAIO;RS;03/2025;2.639.697;1.524.439;694.006;2.053.149;1.300.936;586.548;22.692;0;23
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;03/2025;2.583.008;1.937.910;491.506;2.116.380;891.200;466.629;9.648;0;11
BANCO RANDON S.A.;11476673;b2;S4;C;2;CAXIAS DO SUL;RS;03/2025;2.576.414;2.345.028;34.231;2.201.986;2.180.027;374.427;1.403;2;0
